,Board,Chapter - Concept Name,Chapter Concept Name,Chapter Name,Chapter No.,Ekstep Comments,Ekstep comments,Grade,Keywords,Medium,Netscribes Comments,Netscribes comments,State/Centre,Sub-Topic,Subject,Textbook Name,Topic - Concept Name,Topic Name,Type
294,CBSE,Democratic Rights,,Democratic Rights,6,Topic concept: Constitutional Rights in India,,Class 9,"Right, Constitutional Remedy, fundamental right, Supreme Court, High Court, writ, judiciary, Public Interest Litigation, PIL, State Human Rights Commission, human right, violation, Social Science,",English,,,Centre,How can we secure these rights?,Social Science,Democratic Politics-I,Constitutional Rights in India,Rights in the Indian Constitution,K-12
295,CBSE,Democratic Rights,,Democratic Rights,6,Topic concept: Constitutional Rights in India,,Class 9,"National Human Rights Commission, Human rights organisation, Gujarat riot, Constitution, inquiry, witness, violation, human right, State Human Rights Commission, Social Science",English,,,Centre,National Human Rights Commission,Social Science,Democratic Politics-I,Constitutional Rights in India,Rights in the Indian Constitution,K-12
296,CBSE,Democratic Rights,,Democratic Rights,6,Expanding Scope of Rights in India,,Class 9,"Fundamental Right, Constitution, scope, legal right, freedom, press, right, information, education, thought, expression, property, vote, human right, covenant, Constitution of South Africa, environment, harmful, housing, privacy, access, health care service, food, water, work, health, livelihood, Social Science",English,,,Centre,,Social Science,Democratic Politics-I,Expanding Scope of Rights in India,Expanding Scope of Rights,K-12
297,CBSE,Democratic Rights,,Democratic Rights,6,,,Class 9,"International Covenant, Economic, Social, Cultural Right, standard, human right, right, work, working condition, standard of living, social security, insurance, health, education, Social Science,",English,,,Centre,"International Covenant on Economic, Social and Cultural Rights",Social Science,Democratic Politics-I,Scope of Rights,Expanding Scope of Rights,K-12
298,CBSE,Power sharing,,Power sharing,1,,,Class 10,"power sharing, democracy, government, legislature, executive, judiciary, Belgium, Sri Lanka",English,,,Centre,,Social Science,Democratic Politics-II,Power sharing - Overview,Overview,K-12
299,CBSE,Power sharing,,Power sharing,1,"Here better mention topic concept as Power sharing in Belgium and Srilanka as if we simply put Belgium and Sri Lanka, when it is tagged to lesson, content search gives general content about those two countires where as the concept here is very specific to power sharing situation in both the countires. (this feedback was shared already!)",,Class 10,"Belgium, Sri Lanka, Europe, Ethnic, Dutch, Flemish region, power, Wallonia region, French, German, Brussel, Sinhala, speaker, Tamil, Sri Lankan, Indian, Christian, Buddhist, Hindu, Muslim",English,,,Centre,,Social Science,Democratic Politics-II,Power sharing in Belgium and Sri Lanka,Belgium and Sri Lanka,K-12
300,CBSE,Power sharing,,Power sharing,1,Here also topic concept is  Majoritarianism in Sri Lanka; as Majoritarianism is very general and topic is specific to Sri lanka,,Class 10,"Majoritarianism, Sri Lanka, Majoritarian, Sinhala, supremacy Buddhism, Sri Lankan Tamil, Indian Tamil, Muslim, Sinhalese, Ethnic Community, Tamil Eelam, Civil War, Kandy, Colombo, Trincomalee, Batticaloa",English,,,Centre,,Social Science,Democratic Politics-II,Majoritarianism in Sri Lanka,Majoritarianism in Sri Lanka,K-12
301,CBSE,Power sharing,,Power sharing,1,Accommodation in Belgium,,Class 10,"Accommodation, Belgium, Belgian model, Brussel, Dutch, French, regional difference, cultural diversity, community, government, German, European Union, Parliament, headquarter, Sri Lanka,",English,,,Centre,,Social Science,Democratic Politics-II,Accommodation in Belgium,Accommodation in Belgium,K-12
302,CBSE,Power sharing,,Power sharing,1,,,Class 10,"power sharing, Tyranny, majority, The Calgary Sun, Cagle Cartoons Inc., Germany, coalition government, Christian, Democratic Union, Social Democratic Party, democratic rule, Prudential",English,,,Centre,Why power sharing is desirable?,Social Science,Democratic Politics-II,Advantages of power sharing,Why power sharing is desirable?,K-12
303,CBSE,Power sharing,,Power sharing,1,,,Class 10,"Beirut, Orthodox, Christian, Muslim, cosmopolitan city, Lebanon, civil war, Maronite sect, Catholic, Syria, democracy pillion, rider",English,,,Centre,,Social Science,Democratic Politics-II,Rules for power sharing,Khalil’s dilemma,K-12
304,CBSE,Power sharing,,Power sharing,1,,,Class 10,"power sharing, undivided, political power, democracy, modern democracy, organ of government, legislature, executive, judiciary, Parliament, State Assembly, government, federal government, Russia, concentration, power, Central Government, Union Government, social group, Community government, Belgium, reserved constituency, political party, pressure group, movement, coalition, trader, businessman, industrialist, farmer, industrial worker,",English,,,Centre,,Social Science,Democratic Politics-II,Forms of power-sharing,Forms of power-sharing,K-12
305,CBSE,Federalism,,Federalism,2,,,Class 10,"federalism, power sharing, constitutional provision, local government",English,,,Centre,,Social Science,Democratic Politics-II,Federalism - Overview,Overview,K-12
306,CBSE,Federalism,,Federalism,2,,,Class 10,"federalism, Belgium, Sri Lanka, Central Government, Constitution, Regional government, authority, constituent unit, federal political system, federation, unitary government, tier, JURISDICTION, Court, coming together holding together, USA, Switzerland, Australia",English,,,Centre,,Social Science,Democratic Politics-II,Federalism,What is federalism?,K-12
307,CBSE,Federalism,,Federalism,2,,,Class 10,"federal country, India, Constitution, Union of State, Indian Union, federalism, Union Government, Central Government, two tier, government, Panchayat, Municipality, State Government, Union List, State List, Concurrent List, residuary, holding together, Union cabinet, House of Parliament, judiciary, High Court, Supreme Court, Chandigarh, Lakshadweep, Delhi",English,,,Centre,,Social Science,Democratic Politics-II,Federalism in India,What makes India a federal country?,K-12
308,CBSE,Federalism,,Federalism,2,,,Class 10,"federalism, Constitutional provision, democratic politics, country",English,,,Centre,,Social Science,Democratic Politics-II,Practice of federalism,How is federalism practised?,K-12
309,CBSE,Federalism,,Federalism,2,,,Class 10,"Linguistic State, Telangana, India, country, democratic politics, Nagaland, Uttarakhand, Jharkhand, culture, ethnicity, Andhra Pradesh, disintegration, Central Government, linguistic",English,,,Centre,Linguistic States,Social Science,Democratic Politics-II,Practice of federalism,How is federalism practised?,K-12
310,CBSE,Federalism,,Federalism,2,,,Class 10,"Language, Indian federation, national language, Hindi, official language, Scheduled Language, Constitution, English, Tamil Nadu, mother tongue, Indian, Central",English,,,Centre,Language policy,Social Science,Democratic Politics-II,Practice of federalism,How is federalism practised?,K-12
311,CBSE,Federalism,,Federalism,2,,,Class 10,"Centre State relation, Central Government, State government, Coalition Government, India Today Book of Cartoons Ramachandra Guha, Times of India, State Reorganisation Commission, SRC, constitutional arrangement autonomous, federal unit, Supreme Court,",English,,,Centre,Centre-State relations,Social Science,Democratic Politics-II,Practice of federalism,How is federalism practised?,K-12
312,CBSE,Federalism,,Federalism,2,Topic concept: Linguistic diversity of India,,Class 10,"Linguistic, diversity, India, Census, distinct, language, Hindi, Scheduled Language, non Scheduled Language, Bhojpuri, Magadhi, Bundelkhandi, Chhattisgarhi, Indian Constitution, Rajasthani, Bhili, Assamese, Bengali, Bodo, Dogri, Gujarati, Kannada, Kashmiri, Konkani, Maithili, Malayalam, Manipuri, Marathi, Nepali, Oriya, Punjabi, Sanskrit, Santhali, Sindhi, Tamil, Telugu, Urdu, Mao Maram, Paomata, Purul, mother tongue,",English,,,Centre,,Social Science,Democratic Politics-II,Linguistic diversity of India,Linguistic diversity of India,K-12
313,CBSE,Federalism,,Federalism,2,Topic concept: Decentralisation in India,,Class 10,"Decentralisation, India, two tier, government, Uttar Pradesh, Russia, Germany, Maharashtra, local government, Central, State government, self government, Panchayat, third tier, democracy, Scheduled Caste, Scheduled Tribe, Backward Class, State, Election Commission, panchayati raj, panch, president, sarpanch, gram panchayat, gram sabha, panchayat samiti, Zilla parishad, Municipality, mayor, Prime Minister, Chief Minister, chairperson,",English,,,Centre,,Social Science,Democratic Politics-II,Decentralisation in India,Decentralisation in India,K-12
314,CBSE,Federalism,,Federalism,2,Topic concept: The concept of this case study is - decentralisation with participative democracy (Some time the case study may have a central concept or theme like this),,Class 10,"Brazil, Porto Alegre, decentralisation, participative, democracy, municipal council, Kerala, gram sabha, municipality, colony",English,,,Centre,,Social Science,Democratic Politics-II,Decentralisation with participative democracy,An experiment in Brazil,K-12
315,CBSE,Democracy and Diversity,,Democracy and Diversity,3,,,Class 10,"democracy, diversity, difference, division, inequality, social difference, democratic politics, linguistic, regional diversity,",English,,,Centre,,Social Science,Democratic Politics-II,Democracy and Diversity - Overview,Overview,K-12
316,CBSE,Democracy and Diversity,,Democracy and Diversity,3,,,Class 10,"Mexico Olympics, Civil Rights Movement, United States, African Americans, Tommie Smith, John Carlos, Black poverty, Black Power, Peter Norman, Martin Luther King Jr., Afro-American, Black American, Black, The Black Power movement, San Jose State University, International Olympic Association",English,,,Centre,,Social Science,Democratic Politics-II,Racial Discrimination,A Story from Mexico Olympics,K-12
317,CBSE,Democracy and Diversity,,Democracy and Diversity,3,,,Class 10,"Difference, similarity, division, social diversity, inequality, Belgium, Sri Lanka, linguistic",English,,,Centre,,Social Science,Democratic Politics-II,Social Diversity,"Differences, similarities, divisions",K-12
318,CBSE,Democracy and Diversity,,Democracy and Diversity,3,,,Class 10,"Origin, social difference, accident, birth, social group, African American, racial discrimination, Ares Cagle Cartoons Inc.",English,,,Centre,Origins of social differences,Social Science,Democratic Politics-II,Social Diversity,"Differences, similarities, divisions",K-12
319,CBSE,Democracy and Diversity,,Democracy and Diversity,3,,,Class 10,"Overlapping, cross cutting difference, Social division, Dalit, Black, White, Northern Ireland, Netherland, Catholic, Protestant, discrimination, Hidden Apartheid, Christian, Homogeneous, Migrant, Belgium",English,,,Centre,"Overlapping and cross-cutting
  differences",Social Science,Democratic Politics-II,Social Diversity,"Differences, similarities, divisions",K-12
320,CBSE,Democracy and Diversity,,Democracy and Diversity,3,Topic concept: Politics of social divisions,,Class 10,"Politics, social division, political division, disintegration",English,,,Centre,,Social Science,Democratic Politics-II,Politics of social divisions,Politics of social divisions,K-12
321,CBSE,Democracy and Diversity,,Democracy and Diversity,3,Topic concept: Politics of social divisions,,Class 10,"outcome, Northern Ireland, United Kingdom, ethno political, Protestant, Roman Catholic, Republic of Ireland, Yugoslavia, Christianity, Unionist, civilian, militant",English,,,Centre,Range of outcomes,Social Science,Democratic Politics-II,Politics of social divisions,Politics of social divisions,K-12
322,CBSE,Democracy and Diversity,,Democracy and Diversity,3,Topic concept: Politics of social divisions,,Class 10,"determinant, identity, demand, government, Protestant, Catholic, community, Northern Ireland, Irish Republican Army, British Government, Sinhala, Dario Castillejos, Cagle Cartoons Inc., Dutch, German speaking, Tamil, Sri Lanka, Yugoslavia, Belgium, racism, passion, democracy, intensity, unity, diversity, injustice",English,,,Centre,Three determinants,Social Science,Democratic Politics-II,Politics of social divisions,Politics of social divisions,K-12
